iter	PRAUC	Logloss
2552	0.9160233064	0.2322602809
2553	0.9160751292	0.2322195281
2554	0.9161380102	0.2321747713
2555	0.9161879388	0.2321414346
2556	0.9162414416	0.2320934459
2557	0.9163011239	0.2320508881
2558	0.9164006583	0.231981898
2559	0.9165001226	0.231907909
2560	0.9165540296	0.2318586961
2561	0.916606187	0.2318196289
2562	0.9166598762	0.2317846918
2563	0.9167397779	0.2317151353
2564	0.9168235284	0.2316622732
2565	0.9169344193	0.2315930654
2566	0.9169869824	0.2315546739
2567	0.9170521023	0.2315007743
2568	0.9170939193	0.2314624814
2569	0.9171510163	0.2314176494
2570	0.9172382716	0.2313717258
2571	0.9173150408	0.2313283078
2572	0.917405392	0.2312725782
2573	0.9174841769	0.2312170356
2574	0.9175244012	0.2311840252
2575	0.9176263731	0.2311221613
2576	0.9177065865	0.2310642909
2577	0.9177074496	0.2310623668
2578	0.9177667629	0.2310103557
2579	0.917840813	0.2309642005
2580	0.9178623577	0.2309296119
2581	0.9179261519	0.2308828476
2582	0.9179775256	0.2308415181
2583	0.9180283491	0.2307988198
2584	0.9180871993	0.230749286
2585	0.9181849203	0.2306894864
2586	0.9182510231	0.2306427025
2587	0.9183041208	0.2306049093
2588	0.9183511941	0.2305671254
2589	0.9183867788	0.2305350258
2590	0.9184395057	0.2304866292
2591	0.91847194	0.2304571154
2592	0.9185039719	0.2304173443
2593	0.918570571	0.2303809004
2594	0.9186295998	0.2303359394
2595	0.9187018841	0.2302755683
2596	0.918746023	0.2302309875
2597	0.9188470836	0.2301771132
2598	0.9188726578	0.2301311769
2599	0.9189501201	0.2300881006
2600	0.91902018	0.2300380086
2601	0.9191027031	0.2299898085
2602	0.9191741729	0.2299468799
2603	0.9192571614	0.2298845323
2604	0.9193486393	0.2298307142
2605	0.9194310483	0.2297772813
2606	0.9194752342	0.2297395912
2607	0.9195118091	0.2296952591
2608	0.919535255	0.2296561715
2609	0.9195780676	0.2296177607
2610	0.9196068573	0.2295943953
2611	0.9196572561	0.2295610598
2612	0.9197194025	0.2295133977
2613	0.919785088	0.2294603288
2614	0.9198351804	0.2294143523
2615	0.9198940406	0.2293817951
2616	0.9199436468	0.2293447875
2617	0.920012172	0.2292987783
2618	0.9200968834	0.2292423566
2619	0.9201775148	0.2291927027
2620	0.9202193935	0.2291554877
2621	0.920263266	0.2291193761
2622	0.9203199968	0.2290689478
2623	0.9204232724	0.2290073374
2624	0.9204753444	0.228972106
2625	0.920527994	0.2289348557
2626	0.9206187371	0.2288849553
2627	0.9207012185	0.2288320132
2628	0.9207708972	0.2287932649
2629	0.9208273673	0.228758401
2630	0.9208339888	0.2287458528
2631	0.9208675554	0.2287149893
2632	0.9209333932	0.2286677306
2633	0.9209864594	0.2286241228
2634	0.920991221	0.2286184108
2635	0.9210179612	0.2285879709
2636	0.9210917014	0.2285372261
2637	0.921141097	0.2285016593
2638	0.9212044101	0.2284586924
2639	0.9212479076	0.2284244515
2640	0.9213037093	0.2283852172
2641	0.9213053512	0.2283828144
2642	0.921422589	0.2283146471
2643	0.9214990275	0.2282725734
2644	0.9215502706	0.2282280556
2645	0.9216241144	0.2281737022
2646	0.9216641531	0.2281383999
2647	0.9217000177	0.2281121436
2648	0.9217187931	0.22809005
2649	0.9217758342	0.2280488271
2650	0.9218635483	0.2279967241
2651	0.921896426	0.2279712694
2652	0.921951365	0.2279359484
2653	0.9220246668	0.2278806199
2654	0.9220256692	0.2278787063
2655	0.9221255303	0.2278228339
2656	0.9222024691	0.2277699871
2657	0.9222927674	0.2277054097
2658	0.9223449813	0.227671604
2659	0.922420562	0.2276185511
2660	0.922457723	0.2275696331
2661	0.922518227	0.2275310521
2662	0.9225829591	0.2274931303
2663	0.9226672263	0.2274521004
2664	0.9227182004	0.2274152222
2665	0.9227467444	0.2273842504
2666	0.9227499039	0.2273812076
2667	0.9228191386	0.2273368877
2668	0.9228854362	0.2272901671
2669	0.9229527522	0.2272458459
2670	0.9229965345	0.2272156099
2671	0.9230334504	0.2271673627
2672	0.9231085284	0.2271185967
2673	0.9232049498	0.227052748
2674	0.9232646339	0.2270115624
2675	0.9233080114	0.2269589975
2676	0.9233632952	0.2269265795
2677	0.9234149581	0.2268847672
2678	0.9234684184	0.2268498932
2679	0.9235177525	0.2268149142
2680	0.9235559412	0.2267940027
2681	0.9236146365	0.2267519802
2682	0.923645219	0.2267137831
2683	0.9237363622	0.2266321991
2684	0.9237727416	0.2266040749
2685	0.923856522	0.226547377
2686	0.9238746217	0.2265318806
2687	0.9239356775	0.2264896729
2688	0.9239869864	0.2264446435
2689	0.9240324132	0.2264053753
2690	0.9240970715	0.2263690601
2691	0.9241577768	0.2263217133
2692	0.9242155294	0.2262717625
2693	0.9242832808	0.2262321811
2694	0.9243313206	0.2261758519
2695	0.9243480193	0.2261510131
2696	0.9244072735	0.2261106916
2697	0.9244579941	0.226078837
2698	0.9244879568	0.2260616641
2699	0.9245586975	0.2260165951
2700	0.9245806487	0.2259878187
2701	0.9246586826	0.2259404636
2702	0.924753706	0.2258736505
2703	0.9248090796	0.225832106
2704	0.9248794017	0.2257776974
2705	0.9249347475	0.2257228155
2706	0.9249750878	0.2256824072
2707	0.9250253632	0.2256358363
2708	0.9250926983	0.2255783605
2709	0.9251205788	0.2255559315
2710	0.9251517944	0.2255184326
2711	0.9251808088	0.2254773876
2712	0.9252169106	0.2254355742
2713	0.9252742379	0.2253962228
2714	0.9253135989	0.2253610208
2715	0.925355843	0.2253177759
2716	0.9253890279	0.2252837107
2717	0.9254164536	0.2252569676
2718	0.9254854944	0.2252061965
2719	0.9255770685	0.22514461
2720	0.9256610772	0.225089912
2721	0.9257265521	0.2250493556
2722	0.9257934938	0.2250061964
2723	0.9258356904	0.2249707453
2724	0.9258753323	0.2249324852
2725	0.9259777821	0.2248758502
2726	0.926037961	0.2248321794
2727	0.926088875	0.2247934678
2728	0.9261463578	0.2247466078
2729	0.9261964401	0.2247084289
2730	0.9261980739	0.2247061281
2731	0.9262554139	0.224658419
2732	0.9263166923	0.2246222777
2733	0.9263582481	0.2245757472
2734	0.9263771129	0.2245548987
2735	0.9264444114	0.2245091021
2736	0.9265615947	0.2244435598
2737	0.9265854011	0.2244214966
2738	0.9266065907	0.2244002376
2739	0.9266718874	0.2243566348
2740	0.9267108283	0.2243161935
2741	0.9267433006	0.2242858517
2742	0.926798322	0.2242356904
2743	0.9268677897	0.2241802644
2744	0.9269240863	0.2241365769
2745	0.9269649157	0.2241048624
2746	0.927004617	0.2240722939
2747	0.9270642716	0.2240362928
2748	0.927146009	0.2239764967
2749	0.9272113211	0.2239392604
2750	0.9272434038	0.2239150199
2751	0.927282853	0.2238775948
2752	0.9273705282	0.2238177997
2753	0.9274095693	0.2237709995
2754	0.9274710574	0.223706029
2755	0.9275375132	0.2236686473
2756	0.9275975189	0.2236237501
2757	0.9276937371	0.2235705703
2758	0.9277200392	0.2235363574
2759	0.9277673018	0.2234999787
2760	0.9278070808	0.2234583044
2761	0.9278996683	0.2233959084
2762	0.9279790624	0.2233406139
2763	0.9280147061	0.2232995844
2764	0.9280544943	0.2232463906
2765	0.9281179746	0.2232061378
2766	0.9281764206	0.2231690558
2767	0.9282648599	0.2231199676
2768	0.9283041036	0.2230837177
2769	0.9283446769	0.2230483718
2770	0.9284001471	0.223009884
2771	0.928444397	0.2229764451
2772	0.9284762808	0.2229504351
2773	0.9285343698	0.2228987746
2774	0.9285778982	0.2228564397
2775	0.9286114662	0.2228187202
2776	0.9286521905	0.2227820451
2777	0.9286944496	0.2227453543
2778	0.928745108	0.222709144
2779	0.9287609261	0.222686655
2780	0.9288036173	0.2226495278
2781	0.9288489105	0.2226202863
2782	0.9289108235	0.222565741
2783	0.9289778073	0.2225212673
2784	0.9290594212	0.2224629549
2785	0.9291539584	0.2224020347
2786	0.9292117762	0.2223655942
2787	0.9292457281	0.2223219205
2788	0.9292671876	0.2222969911
2789	0.9293419193	0.2222513085
2790	0.9294342854	0.2221992456
2791	0.9294794648	0.2221730063
2792	0.9295546419	0.2221234592
2793	0.9296364766	0.2220638784
2794	0.9297064838	0.2220061111
2795	0.9297613796	0.2219567334
2796	0.9298192388	0.221917341
2797	0.9299237657	0.2218548535
2798	0.9299973302	0.2218057599
2799	0.9300601448	0.2217590113
2800	0.9301173085	0.221709816
2801	0.9301620128	0.2216828886
2802	0.9301867761	0.2216562367
2803	0.9302427973	0.2216202713
2804	0.9302831354	0.2215873548
2805	0.9302849326	0.221584075
2806	0.9303438865	0.221545873
2807	0.9303780104	0.2215101644
2808	0.9304286607	0.2214719053
2809	0.9304877318	0.221422334
2810	0.9305564827	0.2213685401
2811	0.9305845263	0.2213301804
2812	0.9306197756	0.2212962806
2813	0.9306741548	0.2212618085
2814	0.9307458183	0.2212188963
2815	0.9308226999	0.2211717221
2816	0.9308805817	0.2211305569
2817	0.9309285301	0.2210871451
2818	0.9309705959	0.2210516087
2819	0.9310524038	0.2210006724
2820	0.9311265878	0.2209465879
2821	0.931187572	0.2209011851
2822	0.9312259202	0.220866369
2823	0.9312806509	0.2208032488
2824	0.9313184584	0.2207767886
2825	0.9313738195	0.220728613
2826	0.9314275339	0.2206798263
2827	0.9315076877	0.2206276856
2828	0.9315811254	0.2205825695
2829	0.9316232271	0.2205439043
2830	0.9316686637	0.220499497
2831	0.9316972649	0.2204704836
2832	0.9317432785	0.2204299469
2833	0.9317941149	0.2203849051
2834	0.931827548	0.2203376426
2835	0.9318784594	0.22029357
2836	0.9319564803	0.2202492706
2837	0.9320509485	0.2201868168
2838	0.93210289	0.2201506928
2839	0.9321133095	0.2201386528
2840	0.9321634831	0.2200932067
2841	0.9322272446	0.2200405288
2842	0.9322723475	0.2200105051
2843	0.9323639806	0.2199404762
2844	0.9324306532	0.2198933481
2845	0.9324805917	0.2198611349
2846	0.932543258	0.2198218804
2847	0.932630029	0.2197671553
2848	0.9326802857	0.2197177476
2849	0.9327210149	0.2196841304
2850	0.9327930336	0.2196348784
2851	0.9328247838	0.2196152733
2852	0.9328491373	0.2195833208
2853	0.9329160363	0.2195317402
2854	0.9329749971	0.2194899917
2855	0.9330302241	0.2194520913
2856	0.93306174	0.2194282969
2857	0.9331115877	0.2193947432
2858	0.933199553	0.2193378187
2859	0.9332782614	0.2192796371
2860	0.9333298554	0.2192420388
2861	0.9333884802	0.2191983388
2862	0.9334419615	0.2191290777
2863	0.9334831324	0.2190899732
2864	0.9335616302	0.2190306754
2865	0.933616998	0.2189759302
2866	0.9336642925	0.218948888
2867	0.9336830402	0.2189138255
2868	0.9337709617	0.2188632538
2869	0.9338098078	0.2188300995
2870	0.9338318748	0.2188093379
2871	0.9339218398	0.2187592601
2872	0.9339528168	0.2187375203
2873	0.9339771831	0.2187037803
2874	0.9340023985	0.2186774022
2875	0.93404345	0.2186429785
2876	0.9341077213	0.21860509
2877	0.934147229	0.2185573935
2878	0.9341910512	0.2185271375
2879	0.9342306545	0.2184912334
2880	0.9343004458	0.218443478
2881	0.9343563397	0.218399397
2882	0.9344211429	0.2183630041
2883	0.9344929117	0.2183111143
2884	0.9345264637	0.2182836704
2885	0.9345740187	0.2182361209
2886	0.9346195654	0.2182023832
2887	0.9346623432	0.2181658943
2888	0.934735117	0.2181266159
2889	0.9347754071	0.2180820154
2890	0.9348256244	0.218048971
2891	0.9348907464	0.2180036859
2892	0.9349858546	0.2179367712
2893	0.9350041621	0.2179075904
2894	0.9350822094	0.2178498924
2895	0.9351107899	0.2178284377
2896	0.9351055433	0.217822937
2897	0.9351701261	0.2177728217
2898	0.9352393899	0.2177205503
2899	0.9352855156	0.2176910887
2900	0.9353737331	0.2175786566
2901	0.9354345544	0.2175371034
2902	0.9354892933	0.2174926491
2903	0.9355156247	0.2174635971
2904	0.935517671	0.2174618745
2905	0.935601991	0.2174035645
2906	0.9356277787	0.21736804
2907	0.9356607091	0.2173155505
2908	0.9357142772	0.2172653985
2909	0.9357914449	0.217211401
2910	0.9358449468	0.2171817086
2911	0.9358937192	0.2171397983
2912	0.9359582685	0.217097643
2913	0.9359856119	0.217052174
2914	0.9360538174	0.2170130886
2915	0.9360812027	0.2169885459
2916	0.9361252482	0.2169435827
2917	0.9361946759	0.2168966618
2918	0.93624061	0.2168608399
2919	0.936274037	0.2168336206
2920	0.9363442405	0.2167929405
2921	0.9363941368	0.2167562186
2922	0.9364200812	0.2167200398
2923	0.9365185724	0.216655502
2924	0.936538521	0.2166216056
2925	0.9365818463	0.216574035
2926	0.9366350129	0.2165345547
2927	0.9367163314	0.2164765911
2928	0.9367376981	0.2164544453
2929	0.936793467	0.2164008861
2930	0.9368610849	0.2163419551
2931	0.9368619108	0.2163402661
2932	0.9369167972	0.2162884092
2933	0.9369470424	0.2162684273
2934	0.937006887	0.2162289758
2935	0.937033839	0.2161923248
2936	0.937074893	0.2161494284
2937	0.9371408601	0.2161089177
2938	0.9372133702	0.2160668349
2939	0.9372564166	0.2160281784
2940	0.9372765953	0.2159960465
2941	0.9373506027	0.2159514976
2942	0.9374109254	0.2159087912
2943	0.93747205	0.2158701027
2944	0.9375205302	0.2158280579
2945	0.9375882728	0.2157821199
2946	0.9376454045	0.2157410778
2947	0.9377094498	0.2156988064
2948	0.9377171184	0.2156850171
2949	0.9377522056	0.2156588045
2950	0.937816001	0.2156161071
2951	0.9378561597	0.2155755443
2952	0.9379171429	0.2155343903
2953	0.9379544713	0.2154883353
2954	0.9380079058	0.2154506407
2955	0.9380183745	0.2154243476
2956	0.9380982147	0.2153762222
2957	0.9381441963	0.2153425411
2958	0.938208096	0.2152980316
2959	0.9382580089	0.2152640752
2960	0.938299032	0.2152369891
2961	0.9383241164	0.21519871
2962	0.9383761979	0.215164131
2963	0.938440045	0.2151230305
2964	0.9384761381	0.2150802034
2965	0.9385078321	0.2150591329
2966	0.9385512052	0.2150257247
2967	0.9385943893	0.2149902458
2968	0.9386457198	0.2149544806
2969	0.93871513	0.2149005344
2970	0.9387616032	0.2148515146
2971	0.9387780849	0.2148393317
2972	0.938785867	0.2148175765
2973	0.9388446417	0.2147705588
2974	0.9388853509	0.2147302093
2975	0.9389356276	0.2146905121
2976	0.9390040462	0.2146518307
2977	0.9390229877	0.2146212829
2978	0.9390762261	0.2145805464
2979	0.9390970419	0.2145420484
2980	0.9391527491	0.2144970018
2981	0.9391489319	0.2144838161
2982	0.9391925974	0.2144375239
2983	0.9392385865	0.2143950371
2984	0.9392772198	0.2143527849
2985	0.9393101341	0.2143285751
2986	0.9393307169	0.2143079577
2987	0.9394024219	0.2142637424
2988	0.9394641019	0.2142269878
2989	0.9394658437	0.2142232452
2990	0.9395034587	0.2141746279
2991	0.9395542543	0.2141411107
2992	0.9396121362	0.2140945145
2993	0.939657987	0.214053711
2994	0.9396921049	0.2140255551
2995	0.9397315254	0.2139912401
2996	0.9397331463	0.213989475
2997	0.9397949802	0.2139465351
2998	0.9398560396	0.2139009027
2999	0.9399328061	0.2138579864
3000	0.9399847091	0.2138187881
3001	0.9400411947	0.2137728035
3002	0.9400809029	0.2137382498
3003	0.9401335162	0.2136903469
3004	0.9401908759	0.2136554612
3005	0.9402564585	0.2136044928
3006	0.9403035373	0.213555695
3007	0.9403852902	0.2135017378
3008	0.9404417385	0.2134430689
3009	0.9404545721	0.2134313689
3010	0.9405304088	0.2133757292
3011	0.9405893717	0.2133201105
3012	0.940635144	0.21327527
3013	0.9406474764	0.2132595675
3014	0.9406622564	0.2132344681
3015	0.9407148575	0.2131870508
3016	0.9407480665	0.2131555943
3017	0.94076504	0.2131367704
3018	0.940794634	0.2131012391
3019	0.9408319362	0.2130462781
3020	0.9408464604	0.2130327297
3021	0.9408711912	0.2130098598
3022	0.9408810772	0.2129795276
3023	0.9409356635	0.2129448324
3024	0.9409733652	0.2128966058
3025	0.9410690786	0.2128385749
3026	0.9410707723	0.2128371024
3027	0.9411028682	0.2128093221
3028	0.9411075116	0.2128038931
3029	0.9411554831	0.2127511996
3030	0.9411779175	0.2127195409
3031	0.9412646263	0.2126563939
3032	0.9413029244	0.2126221345
3033	0.9413469712	0.212575859
3034	0.9413829453	0.2125436381
3035	0.9414233745	0.2125116162
3036	0.941465449	0.2124772988
3037	0.9414865471	0.2124450285
3038	0.9415243646	0.2124095882
3039	0.9415783397	0.2123602258
3040	0.941667765	0.2122968908
3041	0.9417228344	0.2122573868
3042	0.9417534503	0.2122288895
3043	0.9417985595	0.212191911
3044	0.9418625038	0.2121549219
3045	0.9419202553	0.2121188205
3046	0.9419536069	0.2120840618
3047	0.9420011869	0.2120358807
3048	0.94207728	0.2119903518
3049	0.942098254	0.2119489128
3050	0.942183054	0.2118839923
3051	0.9421988805	0.2118638324
3052	0.9422343638	0.2118259807
3053	0.9422903479	0.2117769472
3054	0.9423466437	0.2117200142
3055	0.9424049209	0.2116775588
3056	0.9424452785	0.2116302673
3057	0.9424542757	0.2116117373
3058	0.942491855	0.2115730909
3059	0.9425187092	0.2115556123
3060	0.9425452425	0.2115279279
3061	0.9425992358	0.2114835395
3062	0.9426481898	0.2114392895
3063	0.9426800822	0.211394895
3064	0.9427401598	0.2113510627
3065	0.9427620596	0.2113292852
3066	0.9428134201	0.211290644
3067	0.9428822147	0.2112366982
3068	0.9428953574	0.2112255614
3069	0.9429313373	0.211188016
3070	0.9429642387	0.2111498078
3071	0.9429985362	0.2111185182
3072	0.9430284244	0.2110963265
3073	0.9430704625	0.2110646795
3074	0.9431026886	0.2110265957
3075	0.9431515639	0.2109850786
3076	0.9431759382	0.2109715295
3077	0.9431956714	0.2109519412
3078	0.9432249097	0.2109226268
3079	0.943230579	0.2108939165
3080	0.9432751501	0.2108498985
3081	0.9433316634	0.2107435242
3082	0.9433696049	0.2106967413
3083	0.9434069962	0.2106612304
3084	0.9434658191	0.2106094131
3085	0.9435188127	0.2105652774
3086	0.9435520056	0.2105333724
3087	0.9435853854	0.2104971874
3088	0.9436364547	0.2104548965
3089	0.943678716	0.2104235555
3090	0.9437243024	0.2103900258
3091	0.9437710141	0.2103573667
3092	0.9438251271	0.2103138545
3093	0.9438635019	0.2102843954
3094	0.9438940483	0.2102461344
3095	0.9439591215	0.2101980382
3096	0.9439983122	0.2101650731
3097	0.9440346896	0.2101281447
3098	0.9440663733	0.2100834859
3099	0.9440645975	0.2100678781
3100	0.9441107154	0.2100417012
3101	0.9441493705	0.2099951225
3102	0.9442049203	0.2099515525
3103	0.9442317581	0.2099297627
3104	0.9442668597	0.2099064606
3105	0.9442977306	0.2098803133
3106	0.9443665337	0.2098251998
3107	0.9443790625	0.2097944305
3108	0.94444093	0.2097491365
3109	0.9444634895	0.2097289813
3110	0.9444837263	0.20968199
3111	0.9445266583	0.2096425543
3112	0.9445574651	0.2096057666
3113	0.9445986305	0.209578598
3114	0.944666921	0.2095296182
3115	0.9447057561	0.2094931062
3116	0.9447303149	0.2094645801
3117	0.9447743129	0.2094132435
3118	0.9448145552	0.2093771271
3119	0.9448661304	0.209340434
3120	0.9448826691	0.2093106803
3121	0.9449021311	0.2092876349
3122	0.944951598	0.2092395946
3123	0.9449898789	0.2092048267
3124	0.945043939	0.20909927
3125	0.9450665431	0.2090714786
3126	0.9451008407	0.2090291642
3127	0.9451424226	0.2089893305
3128	0.9451435177	0.2089859019
3129	0.9451654449	0.208971471
3130	0.9451959634	0.2089454827
3131	0.945218624	0.2089164455
3132	0.9452604559	0.2088891573
3133	0.9453124541	0.2088522677
3134	0.9453148213	0.2088494695
3135	0.9453621455	0.2088098441
3136	0.9454130103	0.2087721858
3137	0.9454411118	0.2087393635
3138	0.9455057791	0.2086893167
3139	0.9455307137	0.2086694892
3140	0.9455756444	0.2086334743
3141	0.945576237	0.2086316817
3142	0.9455786405	0.2086198043
3143	0.9456386946	0.2085822562
3144	0.9456480719	0.2085486647
3145	0.9457140202	0.2085062082
3146	0.9457539823	0.2084744502
3147	0.9457988778	0.2084373974
3148	0.9458465007	0.2084068435
3149	0.9458957053	0.2083758487
3150	0.9459191241	0.2083414483
3151	0.9459619604	0.2083141246
3152	0.9459925899	0.2082710524
3153	0.9460709928	0.2082249644
3154	0.9461203722	0.2081840066
3155	0.9461534789	0.2081515516
3156	0.9461730809	0.2081290125
3157	0.9461934212	0.2080905201
3158	0.9462070035	0.2080569015
3159	0.9462742194	0.2080004163
3160	0.9463174807	0.2079648029
3161	0.9463176085	0.2079623235
3162	0.9463345086	0.2079383331
3163	0.9463797208	0.2079045735
3164	0.9464263242	0.2078758155
3165	0.9464539866	0.2078399635
3166	0.9464880285	0.2078117315
3167	0.9465164049	0.2077811961
3168	0.9465698959	0.2077355125
3169	0.9466325236	0.2076896853
3170	0.9466399355	0.2076526444
3171	0.9467120047	0.2075973379
3172	0.9467503527	0.2075655788
3173	0.9468100502	0.2075207367
3174	0.9468511283	0.207477372
3175	0.946899347	0.2074383296
3176	0.9469273663	0.2074093022
3177	0.947000834	0.2073502983
3178	0.9470406187	0.2073162011
3179	0.9470757284	0.2072673797
3180	0.947089797	0.2072527543
3181	0.9471585631	0.2071932682
3182	0.9472342236	0.2071356808
3183	0.9472597916	0.2070996283
3184	0.9473365332	0.2070486807
3185	0.9473685371	0.2070140202
3186	0.9474070867	0.206978243
3187	0.9474660069	0.2068817679
3188	0.947521963	0.2068435501
3189	0.9475536409	0.2068067477
3190	0.9475950794	0.2067756049
3191	0.9476143726	0.2067429943
3192	0.9476467452	0.2067158198
3193	0.9476752551	0.2066843038
3194	0.9477245014	0.2066389691
3195	0.9477899727	0.2065911941
3196	0.9478378181	0.2065516042
3197	0.9479125103	0.2064943464
3198	0.947986345	0.2064497928
3199	0.9480277858	0.2064120032
3200	0.9480849852	0.2063748605
3201	0.9481201055	0.2063375092
3202	0.948151927	0.2063018724
3203	0.9481951208	0.2062591185
3204	0.9482544933	0.2062150096
3205	0.9482993171	0.2061738695
3206	0.9483486175	0.2061350046
3207	0.9483884306	0.206090941
3208	0.9484388838	0.2060509542
3209	0.9484527592	0.206015032
3210	0.9485000664	0.2059677688
3211	0.9485468829	0.2059234805
3212	0.9485888657	0.2058863799
3213	0.9486373216	0.2058502927
3214	0.9486703668	0.2058167912
3215	0.9486901197	0.205779922
3216	0.9487447143	0.2057417628
3217	0.9487715818	0.2057117666
3218	0.9487811111	0.2056959306
3219	0.9488156037	0.2056668223
3220	0.9488292241	0.2056437117
3221	0.9488700662	0.2056043439
3222	0.9489359706	0.2055546648
3223	0.9489766362	0.2055103548
3224	0.9490061605	0.2054755176
3225	0.9490406095	0.2054469904
3226	0.9491191697	0.2053865727
3227	0.9491674277	0.2053534587
3228	0.949197817	0.2053265846
3229	0.9492076495	0.205298489
3230	0.9492527395	0.2052672714
3231	0.9493240589	0.2052160502
3232	0.9493639517	0.2051746593
3233	0.9493954619	0.2051447939
3234	0.9494267831	0.2051093046
3235	0.9494514693	0.2050822295
3236	0.9495031841	0.2050423454
3237	0.9495360155	0.205007853
3238	0.9495865647	0.2049730806
3239	0.9495878863	0.2049714638
3240	0.9496461252	0.2049312634
3241	0.9496811262	0.2048983196
3242	0.9497263203	0.2048647357
3243	0.9497626453	0.2048104781
3244	0.9497942395	0.2047685842
3245	0.9497933417	0.204740959
3246	0.9498062585	0.2047324959
3247	0.9498345774	0.204683233
3248	0.9498908752	0.2046440619
3249	0.9499318711	0.2046155271
3250	0.9499794435	0.2045676346
3251	0.9500043404	0.2045376698
3252	0.9500268835	0.2045075791
3253	0.9500562061	0.2044731145
3254	0.9500967082	0.2044368125
3255	0.9501427835	0.2043986344
3256	0.9501726645	0.2043781255
3257	0.9501995043	0.2043490065
3258	0.9502273014	0.2043222828
3259	0.9502819357	0.2042747106
3260	0.9502829399	0.2042730213
3261	0.9503011708	0.2042372961
3262	0.9503352006	0.2041934013
3263	0.9503692129	0.204152103
3264	0.9504051142	0.2041102191
3265	0.950464584	0.2040578375
3266	0.9504651031	0.2040466779
3267	0.9505037579	0.2040155212
3268	0.9505378033	0.2039857989
3269	0.9505544769	0.2039498592
3270	0.9506043765	0.2039120042
3271	0.9506444071	0.2038864904
3272	0.9506584669	0.2038729475
3273	0.9506597296	0.2038463479
3274	0.9507209777	0.2037837153
3275	0.9507330097	0.2037609592
3276	0.9507478798	0.2037514186
3277	0.9507894389	0.2037201276
3278	0.9508261318	0.2036858133
3279	0.9508878689	0.2036388148
3280	0.9509129578	0.2036151456
3281	0.9509481136	0.2035891278
3282	0.9509733393	0.2035573838
3283	0.9510158685	0.2035134189
3284	0.9510703121	0.203466401
3285	0.9511003418	0.2034355283
3286	0.9511324757	0.2034123631
3287	0.9511743477	0.2033732852
3288	0.9511997785	0.203338821
3289	0.9512338706	0.2033027086
3290	0.9512761056	0.203267227
3291	0.9512969846	0.2032412661
3292	0.9513473747	0.2032054667
3293	0.9513795489	0.2031704068
3294	0.9514540191	0.2031180997
3295	0.9514833975	0.2030862578
3296	0.951503516	0.2030382586
3297	0.9515526736	0.202997195
3298	0.9515563256	0.2029914293
3299	0.9515874885	0.2029633934
3300	0.9516028849	0.2029351619
3301	0.9516307522	0.202899864
3302	0.9516834855	0.2028552414
3303	0.951726186	0.2028242976
3304	0.951755839	0.2027949968
3305	0.9518137162	0.202749105
3306	0.951868816	0.2027127479
3307	0.9518997264	0.2026851222
3308	0.9519102013	0.2026485701
3309	0.9519803916	0.2026058319
3310	0.9520051273	0.2025780897
3311	0.9520571247	0.202535458
3312	0.9520643461	0.2025275259
3313	0.9520975002	0.2024879047
3314	0.9521088888	0.2024600352
3315	0.9521439129	0.2024213413
3316	0.9521617023	0.2023993256
3317	0.9521795165	0.2023774718
3318	0.9522209868	0.2023319611
3319	0.9522951439	0.2022728001
3320	0.9523187838	0.2022347898
3321	0.9523719647	0.2021974135
3322	0.9524086866	0.2021645246
3323	0.9524592635	0.2021335342
3324	0.9525074383	0.2020926673
3325	0.9525654378	0.2020472479
3326	0.9526171804	0.2019979555
3327	0.952639932	0.2019630254
3328	0.9526797636	0.2019127615
3329	0.9527053634	0.2018823701
3330	0.9527428756	0.2018497254
3331	0.952784792	0.2018200786
3332	0.9528139361	0.2017844809
3333	0.952822599	0.2017782412
3334	0.9528723108	0.2017298167
3335	0.9529084916	0.2016997614
3336	0.9529300941	0.2016688212
3337	0.9529818233	0.2016340555
3338	0.9530320232	0.2015924877
3339	0.9531033684	0.2015345997
3340	0.9531295776	0.2015037426
3341	0.9531693145	0.2014459394
3342	0.9531913931	0.2014168902
3343	0.9532296102	0.2013838626
3344	0.9532518264	0.2013616093
3345	0.9532587646	0.2013535448
3346	0.9532778932	0.2013287101
3347	0.9533061911	0.2012992862
3348	0.9533709803	0.2012471451
3349	0.9533992404	0.2012145666
3350	0.9534407487	0.2011770586
3351	0.9534623433	0.2011671384
3352	0.9534899745	0.2011336428
3353	0.9535311256	0.2010939805
3354	0.9535615833	0.2010618082
3355	0.9536161118	0.2010154939
3356	0.9536547901	0.2009699604
3357	0.953683819	0.2009418612
3358	0.9537261505	0.2008963688
3359	0.9537488908	0.2008779231
3360	0.9538029847	0.2008293188
3361	0.9538510246	0.2007904026
3362	0.9538739495	0.2007467565
3363	0.9538838233	0.2007290402
3364	0.9539205397	0.2006921801
3365	0.9539760492	0.2006454973
3366	0.9539992637	0.2006217543
3367	0.954055619	0.2005821973
3368	0.9540863817	0.2005537301
3369	0.9541238613	0.2005168557
3370	0.9541554932	0.2004799264
3371	0.9541957991	0.2004354089
3372	0.9542223515	0.2004069123
3373	0.9542653163	0.2003618851
3374	0.954287044	0.2003281712
3375	0.9543203255	0.2002971938
3376	0.9543702051	0.2002659894
3377	0.9544088977	0.2002362659
3378	0.9544557818	0.2001835414
3379	0.9544750041	0.2001533423
3380	0.9544794612	0.2001214595
3381	0.9545295621	0.2000791315
3382	0.9545398267	0.2000462813
3383	0.9545918612	0.2000053047
